24.766963,121.000015
24.771005,121.009061
24.772132,121.010593
24.77283,120.996074
24.774539,120.999588
24.775971,120.984411
24.775999,121.015391
24.776926,121.008679
24.777747,120.987879
24.778252,120.978862
24.77965,121.00057
24.779804,120.99667
24.780373,121.001175
24.780668,120.978302
24.781951,121.00589
24.781967,121.011906
24.782476,120.986599
24.783253,121.018077
24.783447,120.996819
24.784603,121.013705
24.785059,120.977853
24.786319,121.018524
24.78641,120.989539
24.786854,120.970355
24.787466,120.983666
24.787623,121.009081
24.788157,120.991151
24.788276,121.011445
24.788384,120.997026
24.789343,120.999833
24.78945,120.981558
24.791275,120.981963
24.79143,121.004736
24.792112,121.00951
24.792313,120.994242
24.792533,121.0163
24.793365,120.961706
24.794443,120.964926
24.795229,121.008565
24.796004,120.971446
24.796526,120.999178
24.796657,120.998489
24.797458,120.986795
24.797858,120.991003
24.798862,120.990429
24.799036,120.959685
24.799392,120.957716
24.800672,120.97821
24.800864,121.002656
24.801054,120.959667
24.801624,120.97164
24.802459,120.965174
24.802695,120.986815
24.803992,120.977039
24.804213,120.957901
24.804327,120.970271
24.804784,120.975681
24.805208,121.004915
24.805718,120.95823
24.806473,120.991371
24.806573,121.00345
24.806831,121.009712
24.806901,120.998479
24.806935,120.99341
24.807705,120.960805
24.80831,120.983453
24.809675,120.963397
24.809975,120.980404
24.80998,120.974826
24.811292,120.968604
